OA_Code,Latitude,Longitude,Constituency
S00135625,57.17615535,-2.122274009,Gordon
S00135626,57.17644897,-2.164053426,Aberdeen North
S00135627,57.17568678,-2.188627056,Gordon
S00135628,57.17533136,-2.179859635,Aberdeen North
S00135629,57.17529794,-2.164974495,Aberdeen North
S00135630,57.1754097,-2.181596602,Aberdeen North
S00135631,57.17446609,-2.113205335,Aberdeen North
S00135632,57.17485471,-2.120318145,Aberdeen North
S00135633,57.17533621,-2.163188467,Aberdeen North
S00135634,57.1754386,-2.14570728,Aberdeen North
S00135635,57.1755202,-2.185880737,Gordon
S00135636,57.17464336,-2.183511314,Aberdeen North
S00135637,57.1749391,-2.183992404,Aberdeen North
S00135638,57.17333122,-2.095241627,Aberdeen North
S00135639,57.17392899,-2.16078421,Aberdeen North
S00135640,57.17418265,-2.185262095,Aberdeen North
S00135641,57.17440239,-2.188504736,Aberdeen North
S00135642,57.17418847,-2.112261799,Aberdeen North
S00135643,57.17352045,-2.115865065,Aberdeen North
S00135644,57.17375632,-2.122861446,Aberdeen North
S00135645,57.17436028,-2.19257298,Aberdeen North
S00135646,57.1738958,-2.190850584,Aberdeen North
S00135647,57.17333133,-2.189888468,Aberdeen North
S00135648,57.17449622,-2.119456976,Aberdeen North
S00135649,57.17411824,-2.120183441,Aberdeen North
S00135650,57.17406269,-2.121886705,Aberdeen North
S00135651,57.17239386,-2.128860048,Aberdeen North
S00135652,57.17336819,-2.124745486,Aberdeen North
S00135653,57.17334506,-2.111151192,Aberdeen North
S00135654,57.1739057,-2.116957795,Aberdeen North
S00135655,57.17361497,-2.15330762,Aberdeen North
S00135656,57.17402044,-2.119124673,Aberdeen North
S00135657,57.17358582,-2.113136486,Aberdeen North
S00135658,57.1731589,-2.143994891,Aberdeen North
S00135659,57.17381499,-2.117900185,Aberdeen North
S00135660,57.17363447,-2.118809205,Aberdeen North
S00135661,57.17279697,-2.192746756,Aberdeen North
S00135662,57.17317133,-2.156117225,Aberdeen North
S00135663,57.17255308,-2.187718041,Aberdeen North
S00135664,57.17345283,-2.120875874,Aberdeen North
S00135665,57.17293056,-2.139379956,Aberdeen North
S00135666,57.17283397,-2.186098765,Aberdeen North
S00135667,57.17069452,-2.154105815,Aberdeen North
S00135668,57.17181453,-2.149050069,Aberdeen North
S00135669,57.17167576,-2.119249413,Aberdeen North
S00135670,57.17263546,-2.111082907,Aberdeen North
S00135671,57.17255911,-2.125354647,Aberdeen North
S00135672,57.17281733,-2.136154669,Aberdeen North
S00135673,57.17227017,-2.190660283,Aberdeen North
S00135674,57.17237401,-2.121765373,Aberdeen North
S00135675,57.17204257,-2.120805112,Aberdeen North
S00135676,57.17259666,-2.132515574,Aberdeen North
S00135677,57.17228194,-2.141031261,Aberdeen North
S00135678,57.17214801,-2.123219923,Aberdeen North
S00135679,57.16798964,-2.102453904,Aberdeen North
S00135680,57.17210121,-2.157038803,Aberdeen North
S00135681,57.17252464,-2.092725832,Aberdeen North
S00135682,57.17200363,-2.188707496,Aberdeen North
S00135683,57.1720708,-2.119465674,Aberdeen North
S00135684,57.17138589,-2.112137525,Aberdeen North
S00135685,57.17223956,-2.161272989,Aberdeen North
S00135686,57.17222,-2.091666669,Aberdeen North
S00135687,57.17228692,-2.136533078,Aberdeen North
S00135688,57.17185027,-2.189136684,Aberdeen North
S00135689,57.17225588,-2.113645076,Aberdeen North
S00135690,57.17163992,-2.136745672,Aberdeen North
S00135691,57.17187743,-2.09331955,Aberdeen North
S00135692,57.1721586,-2.11194142,Aberdeen North
S00135693,57.17100312,-2.158753981,Aberdeen North
S00135694,57.17175753,-2.191054536,Aberdeen North
S00135695,57.17118412,-2.125945316,Aberdeen North
S00135696,57.17088743,-2.09579758,Aberdeen North
S00135697,57.17157344,-2.131718121,Aberdeen North
S00135698,57.16943938,-2.108973198,Aberdeen North
S00135699,57.17155201,-2.164990858,Aberdeen North
S00135700,57.17157921,-2.15052093,Aberdeen North
S00135701,57.17149504,-2.160442884,Aberdeen North
S00135702,57.17036408,-2.166639223,Aberdeen North
S00135703,57.17155686,-2.130395088,Aberdeen North
S00135704,57.17170356,-2.127501587,Aberdeen North
S00135705,57.17132615,-2.11848758,Aberdeen North
S00135706,57.17116253,-2.153380137,Aberdeen North
S00135707,57.17141,-2.141557123,Aberdeen North
S00135708,57.17129308,-2.093929945,Aberdeen North
S00135709,57.17119862,-2.160425061,Aberdeen North
S00135710,57.17078045,-2.116071453,Aberdeen North
S00135711,57.1710134,-2.125994345,Aberdeen North
S00135712,57.17069815,-2.151129205,Aberdeen North
S00135713,57.17119657,-2.13131989,Aberdeen North
S00135714,57.17114582,-2.136776919,Aberdeen North
S00135715,57.17103985,-2.165087794,Aberdeen North
S00135716,57.17064006,-2.122007712,Aberdeen North
S00135717,57.17036397,-2.128604922,Aberdeen North
S00135718,57.17083557,-2.141124965,Aberdeen North
S00135719,57.17082333,-2.118237915,Aberdeen North
S00135720,57.17045023,-2.169384703,Aberdeen North
S00135721,57.17057767,-2.161298815,Aberdeen North
S00135722,57.17115856,-2.115179642,Aberdeen North
S00135723,57.17101753,-2.112202555,Aberdeen North
S00135724,57.16927187,-2.141714298,Aberdeen North
S00135725,57.17035645,-2.151408932,Aberdeen North
S00135726,57.17031886,-2.145224077,Aberdeen North
S00135727,57.16922469,-2.107930789,Aberdeen North
S00135728,57.170246,-2.167614351,Aberdeen North
S00135729,57.17002626,-2.09422438,Aberdeen North
S00135730,57.17029468,-2.164770272,Aberdeen North
S00135731,57.17043157,-2.132689717,Aberdeen North
S00135732,57.16980428,-2.139566607,Aberdeen North
S00135733,57.169398,-2.115058402,Aberdeen North
S00135734,57.17011403,-2.096920058,Aberdeen North
S00135735,57.17013372,-2.125346422,Aberdeen North
S00135736,57.16792798,-2.100948998,Aberdeen North
S00135737,57.17008025,-2.115556622,Aberdeen North
S00135738,57.16920794,-2.164616605,Aberdeen North
S00135739,57.16976514,-2.11631631,Aberdeen North
S00135740,57.16886627,-2.142919871,Aberdeen North
S00135741,57.16980607,-2.137946047,Aberdeen North
S00135742,57.16929549,-2.136621248,Aberdeen North
S00135743,57.1700067,-2.150927941,Aberdeen North
S00135744,57.16962083,-2.15059564,Aberdeen North
S00135745,57.16908044,-2.136124371,Aberdeen North
S00135746,57.16960361,-2.134125404,Aberdeen North
S00135747,57.16985706,-2.16959696,Aberdeen North
S00135748,57.16719127,-2.138630771,Aberdeen North
S00135749,57.1700242,-2.143685026,Aberdeen North
S00135750,57.16909608,-2.129857253,Aberdeen North
S00135751,57.16973991,-2.123889886,Aberdeen North
S00135752,57.16921576,-2.117835905,Aberdeen North
S00135753,57.16934325,-2.094619506,Aberdeen North
S00135754,57.16833151,-2.147035204,Aberdeen North
S00135755,57.16955502,-2.120036312,Aberdeen North
S00135756,57.16939648,-2.125972298,Aberdeen North
S00135757,57.16852853,-2.122546424,Aberdeen North
S00135758,57.16957704,-2.156995011,Aberdeen North
S00135759,57.16926758,-2.160185177,Aberdeen North
S00135760,57.16929789,-2.116463665,Aberdeen North
S00135761,57.1694905,-2.161475972,Aberdeen North
S00135762,57.16877942,-2.091806954,Aberdeen North
S00135763,57.16879811,-2.131327906,Aberdeen North
S00135764,57.16877877,-2.163076851,Aberdeen North
S00135765,57.16901192,-2.093229631,Aberdeen North
S00135766,57.16916469,-2.124202144,Aberdeen North
S00135767,57.1687512,-2.149153472,Aberdeen North
S00135768,57.16799467,-2.143131464,Aberdeen North
S00135769,57.16831653,-2.159288128,Aberdeen North
S00135770,57.16909586,-2.111436061,Aberdeen North
S00135771,57.16875713,-2.108442037,Aberdeen North
S00135772,57.16847695,-2.167159867,Aberdeen North
S00135773,57.16760371,-2.112522899,Aberdeen North
S00135774,57.16848906,-2.150524888,Aberdeen North
S00135775,57.16887785,-2.114114232,Aberdeen North
S00135776,57.16879119,-2.129343568,Aberdeen North
S00135777,57.16912858,-2.156447416,Aberdeen North
S00135778,57.1690646,-2.094850297,Aberdeen North
S00135779,57.16857437,-2.138883995,Aberdeen North
S00135780,57.16822784,-2.117617791,Aberdeen North
S00135781,57.1683124,-2.169292234,Aberdeen North
S00135782,57.1669153,-2.136347891,Aberdeen North
S00135783,57.16884346,-2.090203125,Aberdeen North
S00135784,57.16888994,-2.160464654,Aberdeen North
S00135785,57.16838792,-2.119321484,Aberdeen North
S00135786,57.16794944,-2.151051829,Aberdeen North
S00135787,57.16861202,-2.110029054,Aberdeen North
S00135788,57.16801225,-2.172019236,Aberdeen North
S00135789,57.16773563,-2.170662039,Aberdeen North
S00135790,57.16830634,-2.120081864,Aberdeen North
S00135791,57.16810743,-2.089407617,Aberdeen North
S00135792,57.16805668,-2.118129851,Aberdeen North
S00135793,57.16806741,-2.11626136,Aberdeen North
S00135794,57.16454056,-2.220613259,Aberdeen North
S00135795,57.16784938,-2.108985045,Aberdeen North
S00135796,57.1680825,-2.128398558,Aberdeen North
S00135797,57.16718383,-2.099144626,Aberdeen North
S00135798,57.16835003,-2.111698384,Aberdeen North
S00135799,57.16655666,-2.143770761,Aberdeen North
S00135800,57.16750781,-2.128181602,Aberdeen North
S00135801,57.16742168,-2.163583463,Aberdeen North
S00135802,57.1669891,-2.095423698,Aberdeen North
S00135803,57.16662289,-2.140827792,Aberdeen North
S00135804,57.16736995,-2.168725719,Aberdeen North
S00135805,57.16786621,-2.099559845,Aberdeen North
S00135806,57.16763492,-2.151149757,Aberdeen North
S00135807,57.16779817,-2.094632084,Aberdeen North
S00135808,57.16822297,-2.122694232,Aberdeen North
S00135809,57.16679501,-2.139538713,Aberdeen North
S00135810,57.16612647,-2.217811801,Aberdeen North
S00135811,57.16800565,-2.124446284,Aberdeen North
S00135812,57.16751155,-2.093523481,Aberdeen North
S00135813,57.16750318,-2.092696691,Aberdeen North
S00135814,57.16745872,-2.092084772,Aberdeen North
S00135815,57.16790879,-2.090812657,Aberdeen North
S00135816,57.16792619,-2.131870482,Aberdeen North
S00135817,57.16664282,-2.161529679,Aberdeen North
S00135818,57.16713896,-2.109859316,Aberdeen North
S00135819,57.16693345,-2.151808295,Aberdeen North
S00135820,57.16717875,-2.141788953,Aberdeen North
S00135821,57.16676916,-2.121217788,Aberdeen North
S00135822,57.1671684,-2.117019152,Aberdeen North
S00135823,57.16723457,-2.122972051,Aberdeen North
S00135824,57.16694409,-2.164722275,Aberdeen North
S00135825,57.16664598,-2.15182365,Aberdeen North
S00135826,57.16680205,-2.114918041,Aberdeen North
S00135827,57.1668964,-2.159926881,Aberdeen North
S00135828,57.16664638,-2.127269191,Aberdeen North
S00135829,57.1673518,-2.090877429,Aberdeen North
S00135830,57.16710411,-2.127667611,Aberdeen North
S00135831,57.16545333,-2.171114475,Aberdeen North
S00135832,57.16738013,-2.088959403,Aberdeen North
S00135833,57.16633778,-2.146613905,Aberdeen North
S00135834,57.16677185,-2.11840684,Aberdeen North
S00135835,57.16675175,-2.088346094,Aberdeen North
S00135836,57.16580053,-2.14512366,Aberdeen North
S00135837,57.16702097,-2.167715482,Aberdeen North
S00135838,57.16507913,-2.102478903,Aberdeen North
S00135839,57.16541773,-2.105786729,Aberdeen North
S00135840,57.16631433,-2.126953886,Aberdeen North
S00135841,57.16659085,-2.119811732,Aberdeen North
S00135842,57.16613131,-2.130227139,Aberdeen North
S00135843,57.16678626,-2.090346917,Aberdeen North
S00135844,57.16648596,-2.164720234,Aberdeen North
S00135845,57.16652165,-2.17159893,Aberdeen North
S00135846,57.16578004,-2.13111877,Aberdeen North
S00135847,57.16648509,-2.096679049,Aberdeen North
S00135848,57.16535098,-2.160201284,Aberdeen North
S00135849,57.16589423,-2.09403196,Aberdeen North
S00135850,57.16594506,-2.21881935,Aberdeen North
S00135851,57.16609134,-2.149903343,Aberdeen North
S00135852,57.16630621,-2.11683454,Aberdeen North
S00135853,57.1652877,-2.137879587,Aberdeen North
S00135854,57.16558523,-2.119312437,Aberdeen North
S00135855,57.1655636,-2.09168322,Aberdeen North
S00135856,57.1656908,-2.08969939,Aberdeen North
S00135857,57.16581195,-2.126290776,Aberdeen North
S00135858,57.16551615,-2.142443957,Aberdeen North
S00135859,57.16569525,-2.095817186,Aberdeen North
S00135860,57.16545256,-2.150727476,Aberdeen North
S00135861,57.16531085,-2.133084699,Aberdeen North
S00135862,57.16266141,-2.155973665,Aberdeen North
S00135863,57.16590772,-2.167230929,Aberdeen North
S00135864,57.16487522,-2.119690432,Aberdeen North
S00135865,57.16546557,-2.122304788,Aberdeen North
S00135866,57.16524089,-2.112846392,Aberdeen North
S00135867,57.16527188,-2.118203623,Aberdeen North
S00135868,57.16474541,-2.123856615,Aberdeen North
S00135869,57.16437283,-2.128104597,Aberdeen North
S00135870,57.16482526,-2.115490591,Aberdeen North
S00135871,57.16394797,-2.112148027,Aberdeen North
S00135872,57.16487478,-2.1376135,Aberdeen North
S00135873,57.16558412,-2.167394811,Aberdeen North
S00135874,57.1650212,-2.126536089,Aberdeen North
S00135875,57.16465301,-2.171722535,Aberdeen North
S00135876,57.16506593,-2.143384677,Aberdeen North
S00135877,57.16418916,-2.148043836,Aberdeen North
S00135878,57.16447349,-2.126286204,Aberdeen North
S00135879,57.1652694,-2.167624868,Aberdeen North
S00135880,57.16397558,-2.10080593,Aberdeen North
S00135881,57.16346563,-2.159349906,Aberdeen North
S00135882,57.16456346,-2.164827412,Aberdeen North
S00135883,57.16398017,-2.164361866,Aberdeen North
S00135884,57.16461063,-2.156048021,Aberdeen North
S00135885,57.16524038,-2.091450937,Aberdeen North
S00135886,57.16427583,-2.134932774,Aberdeen North
S00135887,57.16507584,-2.095269948,Aberdeen North
S00135888,57.16511709,-2.110646952,Aberdeen North
S00135889,57.16361426,-2.216060979,Aberdeen North
S00135890,57.16473972,-2.16739099,Aberdeen North
S00135891,57.16457792,-2.160611287,Aberdeen North
S00135892,57.16430749,-2.130485259,Aberdeen North
S00135893,57.16358324,-2.118032888,Aberdeen North
S00135894,57.16287948,-2.161116445,Aberdeen North
S00135895,57.16489018,-2.091268194,Aberdeen North
S00135896,57.16469335,-2.090176457,Aberdeen North
S00135897,57.1647031,-2.089101763,Aberdeen North
S00135898,57.16403385,-2.14253745,Aberdeen North
S00135899,57.16405687,-2.11090832,Aberdeen North
S00135900,57.16464517,-2.09459094,Aberdeen North
S00135901,57.16412762,-2.146902753,Aberdeen North
S00135902,57.16389127,-2.156623668,Aberdeen North
S00135903,57.16381387,-2.111420136,Aberdeen North
S00135904,57.16197638,-2.142860179,Aberdeen North
S00135905,57.16385057,-2.137741959,Aberdeen North
S00135906,57.16414206,-2.134022923,Aberdeen North
S00135907,57.16287527,-2.116228497,Aberdeen North
S00135908,57.16398407,-2.168197727,Aberdeen North
S00135909,57.16401246,-2.160245088,Aberdeen North
S00135910,57.16349335,-2.135822732,Aberdeen North
S00135911,57.16364375,-2.16055763,Aberdeen North
S00135912,57.16429459,-2.125525032,Aberdeen North
S00135913,57.16337008,-2.124794418,Aberdeen North
S00135914,57.16266075,-2.12446136,Aberdeen North
S00135915,57.16376068,-2.120364705,Aberdeen North
S00135916,57.16374693,-2.125225566,Aberdeen North
S00135917,57.16312682,-2.171054113,Aberdeen North
S00135918,57.16310722,-2.172244429,Aberdeen North
S00135919,57.16372013,-2.133773389,Aberdeen North
S00135920,57.16305573,-2.163746023,Aberdeen North
S00135921,57.16263115,-2.143722435,Aberdeen North
S00135922,57.16238154,-2.222369432,Aberdeen North
S00135923,57.16138429,-2.094665256,Aberdeen North
S00135924,57.1631094,-2.156901425,Aberdeen North
S00135925,57.16287932,-2.146616728,Aberdeen North
S00135926,57.16242045,-2.139389942,Aberdeen North
S00135927,57.16266595,-2.128214416,Aberdeen North
S00135928,57.16283598,-2.099248693,Aberdeen North
S00135929,57.16312306,-2.120180762,Aberdeen North
S00135930,57.1629454,-2.218437878,Aberdeen North
S00135931,57.16227062,-2.136777158,Aberdeen North
S00135932,57.1630662,-2.169383959,Aberdeen North
S00135933,57.16278178,-2.12011352,Aberdeen North
S00135934,57.16260335,-2.10893651,Aberdeen North
S00135935,57.16201727,-2.130063854,Aberdeen North
S00135936,57.16252937,-2.111350132,Aberdeen North
S00135937,57.16176083,-2.106751698,Aberdeen North
S00135938,57.16236147,-2.158766491,Aberdeen North
S00135939,57.16274803,-2.117815289,Aberdeen North
S00135940,57.16191139,-2.166402752,Aberdeen North
S00135941,57.16196738,-2.095724855,Aberdeen North
S00135942,57.16150015,-2.134873048,Aberdeen North
S00135943,57.16018099,-2.227216659,Aberdeen North
S00135944,57.16246624,-2.167975896,Aberdeen North
S00135945,57.16246977,-2.107596934,Aberdeen North
S00135946,57.16176877,-2.207783784,Aberdeen North
S00135947,57.16192563,-2.122954393,Aberdeen North
S00135948,57.16251151,-2.088732749,Aberdeen North
S00135949,57.16132966,-2.212509654,Aberdeen North
S00135950,57.16240008,-2.170405962,Aberdeen North
S00135951,57.16242967,-2.090121332,Aberdeen North
S00135952,57.16190255,-2.118953362,Aberdeen North
S00135953,57.16178621,-2.097675257,Aberdeen North
S00135954,57.16093661,-2.21647519,Aberdeen North
S00135955,57.16120419,-2.157554647,Aberdeen North
S00135956,57.16159321,-2.140114265,Aberdeen North
S00135957,57.16111367,-2.117231443,Aberdeen North
S00135958,57.16168948,-2.150067363,Aberdeen North
S00135959,57.16155931,-2.120919651,Aberdeen North
S00135960,57.16151317,-2.139386523,Aberdeen North
S00135961,57.16112867,-2.160430986,Aberdeen North
S00135962,57.16040662,-2.104119167,Aberdeen North
S00135963,57.16086932,-2.224096253,Aberdeen North
S00135964,57.16197282,-2.100254882,Aberdeen North
S00135965,57.16123679,-2.099525452,Aberdeen North
S00135966,57.16166816,-2.145289306,Aberdeen North
S00135967,57.1610037,-2.137070057,Aberdeen North
S00135968,57.16136973,-2.154463748,Aberdeen North
S00135969,57.16166931,-2.108718832,Aberdeen North
S00135970,57.16121127,-2.151817875,Aberdeen North
S00135971,57.15995884,-2.090826181,Aberdeen North
S00135972,57.16176585,-2.088830155,Aberdeen North
S00135973,57.1611245,-2.141534286,Aberdeen North
S00135974,57.16052395,-2.132108601,Aberdeen North
S00135975,57.16091738,-2.115792499,Aberdeen North
S00135976,57.16087475,-2.091307872,Aberdeen North
S00135977,57.16142936,-2.16408601,Aberdeen North
S00135978,57.16150185,-2.093623998,Aberdeen North
S00135979,57.16129014,-2.167474577,Aberdeen North
S00135980,57.1610603,-2.207068908,Aberdeen North
S00135981,57.16002401,-2.219528284,Aberdeen North
S00135982,57.16055733,-2.11658492,Aberdeen North
S00135983,57.16071783,-2.107889417,Aberdeen North
S00135984,57.15642592,-2.170742118,Aberdeen North
S00135985,57.16046313,-2.130141049,Aberdeen North
S00135986,57.16085352,-2.16479435,Aberdeen North
S00135987,57.16101506,-2.106964466,Aberdeen North
S00135988,57.16088022,-2.096003089,Aberdeen North
S00135989,57.16089519,-2.120272715,Aberdeen North
S00135990,57.15197949,-2.200919106,Aberdeen North
S00135991,57.16112101,-2.098268669,Aberdeen North
S00135992,57.16056771,-2.149137004,Aberdeen North
S00135993,57.16025236,-2.212123229,Aberdeen North
S00135994,57.16012401,-2.213643447,Aberdeen North
S00135995,57.16080673,-2.09810251,Aberdeen North
S00135996,57.16046698,-2.207330104,Aberdeen North
S00135997,57.16038852,-2.156129403,Aberdeen North
S00135998,57.15999727,-2.110102604,Aberdeen North
S00135999,57.15981679,-2.111027854,Aberdeen North
S00136000,57.16050327,-2.126024661,Aberdeen North
S00136001,57.16061531,-2.089835858,Aberdeen North
S00136002,57.16031775,-2.122882918,Aberdeen North
S00136003,57.16066166,-2.099804953,Aberdeen North
S00136004,57.16045912,-2.133943447,Aberdeen North
S00136005,57.16050136,-2.159254475,Aberdeen North
S00136006,57.16003498,-2.118005028,Aberdeen North
S00136007,57.15982814,-2.135958059,Aberdeen North
S00136008,57.16037682,-2.135298789,Aberdeen North
S00136009,57.16043553,-2.139101414,Aberdeen North
S00136010,57.15951711,-2.21658261,Aberdeen North
S00136011,57.16037123,-2.140374151,Aberdeen North
S00136012,57.16033394,-2.141580858,Aberdeen North
S00136013,57.15948374,-2.111787316,Aberdeen North
S00136014,57.15893305,-2.141178738,Aberdeen North
S00136015,57.15961963,-2.099802139,Aberdeen North
S00136016,57.15961039,-2.100132751,Aberdeen North
S00136017,57.15878285,-2.112033169,Aberdeen North
S00136018,57.15998619,-2.101968822,Aberdeen North
S00136019,57.15976743,-2.094561922,Aberdeen North
S00136020,57.15902426,-2.162289931,Aberdeen North
S00136021,57.16020791,-2.115591892,Aberdeen North
S00136022,57.15876507,-2.146650015,Aberdeen North
S00136023,57.16025498,-2.147730511,Aberdeen North
S00136024,57.1598451,-2.159648417,Aberdeen North
S00136025,57.15994735,-2.163947181,Aberdeen North
S00136026,57.15975584,-2.108828928,Aberdeen North
S00136027,57.15960354,-2.108349056,Aberdeen North
S00136028,57.15916434,-2.126482984,Aberdeen North
S00136029,57.15920777,-2.228896918,Aberdeen North
S00136030,57.15931171,-2.226070632,Aberdeen North
S00136031,57.15887141,-2.122960769,Aberdeen North
S00136032,57.15954211,-2.106662631,Aberdeen North
S00136033,57.15987046,-2.12994058,Aberdeen North
S00136034,57.15957965,-2.114994781,Aberdeen North
S00136035,57.15997063,-2.119558831,Aberdeen North
S00136036,57.15918127,-2.118349468,Aberdeen North
S00136037,57.15976161,-2.13928073,Aberdeen North
S00136038,57.15896827,-2.163893247,Aberdeen North
S00136039,57.15937151,-2.125921614,Aberdeen North
S00136040,57.15887317,-2.161032872,Aberdeen North
S00136041,57.15957118,-2.148653563,Aberdeen North
S00136042,57.15914549,-2.151561422,Aberdeen North
S00136043,57.15911008,-2.151131455,Aberdeen North
S00136044,57.15978941,-2.121178374,Aberdeen North
S00136045,57.15944736,-2.154472253,Aberdeen North
S00136046,57.15856855,-2.153228729,Aberdeen North
S00136047,57.15870905,-2.140665408,Aberdeen North
S00136048,57.15889712,-2.156304956,Aberdeen North
S00136049,57.15904755,-2.117257955,Aberdeen North
S00136050,57.15827912,-2.220774313,Aberdeen North
S00136051,57.15882295,-2.15813964,Aberdeen North
S00136052,57.15910681,-2.100792651,Aberdeen North
S00136053,57.15873925,-2.160387561,Aberdeen North
S00136054,57.15921258,-2.09175012,Aberdeen North
S00136055,57.15920838,-2.143940578,Aberdeen North
S00136056,57.15895409,-2.121076447,Aberdeen North
S00136057,57.15913339,-2.130384344,Aberdeen North
S00136058,57.15743002,-2.107929414,Aberdeen North
S00136059,57.15897797,-2.163347748,Aberdeen North
S00136060,57.15920285,-2.104181903,Aberdeen North
S00136061,57.15771653,-2.098160431,Aberdeen North
S00136062,57.15828918,-2.146466285,Aberdeen North
S00136063,57.15392334,-2.111704389,Aberdeen North
S00136064,57.15896674,-2.135062188,Aberdeen North
S00136065,57.1586912,-2.132316963,Aberdeen North
S00136066,57.15887064,-2.123737748,Aberdeen North
S00136067,57.15864569,-2.148848221,Aberdeen North
S00136068,57.15806059,-2.105864861,Aberdeen North
S00136069,57.15883136,-2.14370767,Aberdeen North
S00136070,57.1579056,-2.223714624,Aberdeen North
S00136071,57.15878986,-2.103899704,Aberdeen North
S00136072,57.15849986,-2.106924125,Aberdeen North
S00136073,57.15878635,-2.108049094,Aberdeen North
S00136074,57.15874576,-2.091335674,Aberdeen North
S00136075,57.1583325,-2.102972667,Aberdeen North
S00136076,57.15776338,-2.106773216,Aberdeen North
S00136077,57.15821105,-2.118412487,Aberdeen North
S00136078,57.15773354,-2.229449858,Aberdeen North
S00136079,57.15860895,-2.094129142,Aberdeen North
S00136080,57.15819861,-2.139241782,Aberdeen North
S00136081,57.15777863,-2.099152458,Aberdeen North
S00136082,57.15817596,-2.143391031,Aberdeen North
S00136083,57.15814343,-2.103484607,Aberdeen North
S00136084,57.15766503,-2.164432997,Aberdeen North
S00136085,57.15763734,-2.164994927,Aberdeen North
S00136086,57.1583686,-2.091169429,Aberdeen North
S00136087,57.15801258,-2.119304533,Aberdeen North
S00136088,57.15846254,-2.09763341,Aberdeen North
S00136089,57.15589288,-2.218925226,Aberdeen North
S00136090,57.15766015,-2.130412212,Aberdeen North
S00136091,57.15766457,-2.157804068,Aberdeen North
S00136092,57.15732814,-2.160993085,Aberdeen North
S00136093,57.15804749,-2.145737957,Aberdeen North
S00136094,57.15773811,-2.104789422,Aberdeen North
S00136095,57.15716959,-2.178564606,Aberdeen North
S00136096,57.1571376,-2.123054189,Aberdeen North
S00136097,57.15800079,-2.090490746,Aberdeen North
S00136098,57.15798538,-2.152631193,Aberdeen North
S00136099,57.1571059,-2.151933273,Aberdeen North
S00136100,57.15737001,-2.124212121,Aberdeen North
S00136101,57.15765565,-2.142777368,Aberdeen North
S00136102,57.15292064,-2.084445275,Aberdeen North
S00136103,57.15726332,-2.147999588,Aberdeen North
S00136104,57.15684481,-2.109448522,Aberdeen North
S00136105,57.15734535,-2.101763167,Aberdeen North
S00136106,57.15766894,-2.101516093,Aberdeen North
S00136107,57.1568747,-2.094835541,Aberdeen North
S00136108,57.15725316,-2.14123845,Aberdeen North
S00136109,57.15726682,-2.17967264,Aberdeen North
S00136110,57.15695115,-2.129781547,Aberdeen North
S00136111,57.15739746,-2.103945383,Aberdeen North
S00136112,57.15730006,-2.181540785,Aberdeen North
S00136113,57.15761816,-2.172566027,Aberdeen North
S00136114,57.15695704,-2.092835543,Aberdeen North
S00136115,57.15723878,-2.110904397,Aberdeen North
S00136116,57.15729135,-2.112392327,Aberdeen North
S00136117,57.15684633,-2.107696281,Aberdeen North
S00136118,57.15721788,-2.155834999,Aberdeen North
S00136119,57.15721113,-2.14654467,Aberdeen North
S00136120,57.15654516,-2.168924314,Aberdeen North
S00136121,57.1569268,-2.118077762,Aberdeen North
S00136122,57.15696784,-2.102043149,Aberdeen North
S00136123,57.15558652,-2.129016376,Aberdeen North
S00136124,57.15725859,-2.172746189,Aberdeen North
S00136125,57.15676552,-2.184645915,Aberdeen North
S00136126,57.1567743,-2.143666618,Aberdeen North
S00136127,57.15716645,-2.16783612,Aberdeen North
S00136128,57.15711401,-2.109779933,Aberdeen North
S00136129,57.15667911,-2.123416335,Aberdeen North
S00136130,57.1570179,-2.157718657,Aberdeen North
S00136131,57.15577563,-2.098899133,Aberdeen North
S00136132,57.1569605,-2.160479035,Aberdeen North
S00136133,57.15615882,-2.225985255,Aberdeen North
S00136134,57.15671134,-2.172231186,Aberdeen North
S00136135,57.15625047,-2.100470786,Aberdeen North
S00136136,57.15659634,-2.164213351,Aberdeen North
S00136137,57.15660768,-2.147897782,Aberdeen North
S00136138,57.1557686,-2.178309893,Aberdeen North
S00136139,57.15655241,-2.149054695,Aberdeen North
S00136140,57.15579077,-2.175334571,Aberdeen North
S00136141,57.15665745,-2.117928127,Aberdeen North
S00136142,57.15659961,-2.10195948,Aberdeen North
S00136143,57.15632181,-2.121348845,Aberdeen North
S00136144,57.14311047,-2.071153706,Aberdeen North
S00136145,57.15577977,-2.104849992,Aberdeen North
S00136146,57.15668145,-2.111332519,Aberdeen North
S00136147,57.15640162,-2.154872797,Aberdeen North
S00136148,57.15589829,-2.181831452,Aberdeen North
S00136149,57.15595284,-2.154573374,Aberdeen North
S00136150,57.15621832,-2.116819194,Aberdeen North
S00136151,57.15479266,-2.182321912,Aberdeen North
S00136152,57.15629032,-2.157682494,Aberdeen North
S00136153,57.1564711,-2.093991453,Aberdeen North
S00136154,57.15635968,-2.109496677,Aberdeen North
S00136155,57.15454789,-2.227628383,Aberdeen North
S00136156,57.15352044,-2.119967736,Aberdeen North
S00136157,57.15604567,-2.10904943,Aberdeen North
S00136158,57.15557086,-2.184590364,Aberdeen North
S00136159,57.15575285,-2.183004378,Aberdeen North
S00136160,57.15595116,-2.176261024,Aberdeen North
S00136161,57.15512279,-2.164471289,Aberdeen North
S00136162,57.15494489,-2.148684564,Aberdeen North
